Division ID;Division;Categoria ID;Categoria;Grupo ID;Grupo;Sugerido AEC;Sugerido DS;Necesidad detalle AEC;Necesidad mayoreo AEC;Necesidad DS;Saldo CDI01;Saldo DSCDI;No. Referencias
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006036;BOXER P/NIÑA INF ALGODÓN P/LARGA;13358;1476;549;7594;701;630;0;1
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006038;PACK TALONERAS P/NIÑA INF;2706;744;1393;852;522;2400;1;1
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006039;CALCETAS P/NIÑA INF DISNEY;1736;396;545;220;217;80;0;1
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006040;BOXER P/NIÑA INF ALGODON CARICATURAS ;31980;4188;2505;10410;2609;6481;-11;4
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006042;BOXER P/NIÑA INF MICROFIBRA MARCA PROPIA ;5146;864;24;884;67;15003;1;2
09;INTERIOR DETALLE;09007;DI MAMA SIZE;09007017;BLUMER MAMA SIZE LASER;10820;1014;0;0;7;61283;-47;87
09;INTERIOR DETALLE;09007;DI MAMA SIZE;09007019;BLUMER MAMA SIZE ALGODON;15232;1320;1284;5096;255;842;15;2
09;INTERIOR DETALLE;09008;INTERIOR P/BEBE NIÑO;09008008;CALCETINES P/BEBE NIÑO;3666;852;1545;792;605;288;0;1
09;INTERIOR DETALLE;09008;INTERIOR P/BEBE NIÑO;09008015;PACK TOBILLERAS MESES NIÑO;10782;2076;16;685;9;15706;-24;28
09;INTERIOR DETALLE;09017;INTERIOR P/BEBE NIÑA;09017003;CALCETINES P/BEBE NIÑA;4560;1188;371;108;295;8596;4;4
09;INTERIOR DETALLE;09017;INTERIOR P/BEBE NIÑA;09017004;PACK CALCETINES P/BEBE NIÑA;3802;840;575;372;130;1220;4;2
09;INTERIOR DETALLE;09017;INTERIOR P/BEBE NIÑA;09017005;PACK TOBILLERAS MESES NIÑA;6942;1644;14;0;9;23570;-2;33
09;INTERIOR DETALLE;09018;INTERIOR RECIEN NACIDA NIÑA;09018003;PACK CALCETINES RECIEN NACIDA NIÑA;5318;1068;1678;1102;352;193;2;3
07;JUGUETERIA;07001;JUGUETE P/NIÑO;07001001;CARRO P/NIÑO;4632;795;3348;273;597;42;1;1
07;JUGUETERIA;07001;JUGUETE P/NIÑO;07001060;MASCARA P/NIÑO;1824;279;1280;0;96;80;0;1
07;JUGUETERIA;07001;JUGUETE P/NIÑO;07001067;RELOJ P/NIÑO (JUGUETE);1362;423;21;24;8;1275;1;2
07;JUGUETERIA;07002;JUGUETE P/NIÑA;07002034;MUÑECA D/TRAPO;1710;321;984;66;179;240;0;1
07;JUGUETERIA;07002;JUGUETE P/NIÑA;07002043;SET DE HOGAR;852;252;93;0;42;221;0;1
07;JUGUETERIA;07002;JUGUETE P/NIÑA;07002054;RELOJ P/NIÑA (JUGUETE);1314;423;242;36;96;25;0;1
07;JUGUETERIA;07003;JUGUETE D/PLAYA;07003001;SET CUBETA+ACCESORIOS DE PLAYA;1728;396;700;293;302;560;0;5
07;JUGUETERIA;07003;JUGUETE D/PLAYA;07003002;SET CARRO+ACCESORIOS D/PLAYA;654;180;286;57;145;203;0;3
07;JUGUETERIA;07003;JUGUETE D/PLAYA;07003003;SET ACCESORIOS D/PLAYA;1068;201;342;45;109;224;1;4
07;JUGUETERIA;07004;JUGUETE MUSICAL;07004005;TAMBOR;696;78;141;21;12;1244;4;11
07;JUGUETERIA;07004;JUGUETE MUSICAL;07004007;JUGUETE MUSICAL C/LUZ Y MUSICA;594;81;0;47;5;71;1;1
07;JUGUETERIA;07005;JUGUETE P/BEBE APRENDIZAJE;07005024;JUGUETE P/BEBE;1992;390;9;90;16;1381;0;6
07;JUGUETERIA;07006;JUGUETE DEPORTIVO;07006013;PELOTA PEQUEÑA D/ESPONJA P/NIÑO;1506;393;806;42;120;559;2;2
07;JUGUETERIA;07006;JUGUETE DEPORTIVO;07006015;SET D/PELOTAS PEQUEÑA D/ESPONJA P/BEBE;720;111;74;69;;2031;0;1
07;JUGUETERIA;07006;JUGUETE DEPORTIVO;07006022;JUGUETE ANTI-ESTRES;1776;411;1112;66;214;120;0;1
07;JUGUETERIA;07006;JUGUETE DEPORTIVO;07006024;PELOTA D/HULE;822;459;27;177;47;1334;2;6
07;JUGUETERIA;07006;JUGUETE DEPORTIVO;07006038;PELOTA D/HULE GRANDE;522;87;45;0;;1368;1;5
07;JUGUETERIA;07011;JUGUETE P/NIÑO D/GONDOLA;07011010;CARRO CONTROL REMOTO D/GONDOLA;4266;498;2881;83;424;285;1;3
07;JUGUETERIA;07011;JUGUETE P/NIÑO D/GONDOLA;07011053;ALCANCILLA P/NIÑO;900;183;87;96;67;451;22;5
07;JUGUETERIA;07012;JUGUETE P/NIÑA D/GONDOLA;07012034;ALCANCILLA P/NIÑA;822;198;111;126;21;287;10;4
07;JUGUETERIA;07013;JUGUETE DE APREDIZAJE D/GONDOLA;07013002;BLOQUES D/GONDOLA;1134;117;19;159;4;335;0;3
07;JUGUETERIA;07014;JUGUETE MUSICAL GONDOLA;07014002;SET MUSICALES (GONDOLA);522;141;521;0;14;126;0;1
07;JUGUETERIA;07015;PELUCHES;07015002;PELUCHE P/NIÑO;3582;639;1912;189;283;40;2;1
07;JUGUETERIA;07015;PELUCHES;07015003;PELUCHE ;1332;270;488;234;214;152;0;1
07;JUGUETERIA;07015;PELUCHES;07015004;PELUCHE P/NIÑA LICENCIA ;2652;423;528;132;38;207;3;5
07;JUGUETERIA;07015;PELUCHES;07015005;PELUCHE P/NIÑO LICENCIA ;4424;936;159;110;;3701;0;22
47;PASEO;47001;PASEO NIÑOS;47001001;CARRO BUGGY;435;132;18;4;12;722;1;28
47;PASEO;47001;PASEO NIÑOS;47001002;MOTOCICLETA RECARGABLE;89;33;16;0;24;57;1;13
47;PASEO;47001;PASEO NIÑOS;47001003;CARRO RECARGABLE;62;9;41;0;3;6;1;1
47;PASEO;47001;PASEO NIÑOS;47001005;TRICICLOS P/NIÑO;353;73;38;3;25;1210;0;34
47;PASEO;47001;PASEO NIÑOS;47001006;TRICICLOS P/NIÑA;171;42;16;3;8;121;0;6
47;PASEO;47001;PASEO NIÑOS;47001008;MONOPATIN P/NIÑO;529;57;39;12;3;164;0;10
47;PASEO;47001;PASEO NIÑOS;47001011;PATINETA P/NIÑA;110;24;25;6;11;3;0;1
47;PASEO;47001;PASEO NIÑOS;47001012;PATINETA P/NIÑO;316;123;10;0;19;673;4;10
47;PASEO;47001;PASEO NIÑOS;47001014;BICICLETA P/NIÑA T-12;165;38;58;0;17;110;0;4
47;PASEO;47001;PASEO NIÑOS;47001015;BICICLETA P/NIÑA T-14;117;37;20;6;8;76;2;4
47;PASEO;47001;PASEO NIÑOS;47001016;BICICLETA P/NIÑA T-16;139;28;19;4;8;106;0;4
47;PASEO;47001;PASEO NIÑOS;47001017;BICICLETA P/NIÑA T-18;97;36;33;2;11;19;0;1
47;PASEO;47001;PASEO NIÑOS;47001018;BICICLETA P/NIÑA T-20;72;22;41;1;13;178;0;4
47;PASEO;47001;PASEO NIÑOS;47001019;BICICLETA P/NIÑO T-12;180;46;41;4;6;89;0;7
47;PASEO;47001;PASEO NIÑOS;47001020;BICICLETA P/NIÑO T-14;114;40;18;2;2;123;0;5
47;PASEO;47001;PASEO NIÑOS;47001021;BICICLETA P/NIÑO T-16;149;37;38;6;3;220;0;7
47;PASEO;47001;PASEO NIÑOS;47001022;BICICLETA P/NIÑO T-18;79;27;18;4;6;74;1;3
47;PASEO;47001;PASEO NIÑOS;47001023;BICICLETA P/NIÑO T-20;85;23;27;2;6;146;1;5
47;PASEO;47001;PASEO NIÑOS;47001025;ANDADORES P/BEBE;1130;282;51;24;33;1053;1;22
47;PASEO;47001;PASEO NIÑOS;47001026;COCHES P/BEBE;90;33;0;6;9;183;0;3
47;PASEO;47001;PASEO NIÑOS;47001027;TRICICLO CON TECHO;79;6;29;6;4;207;0;9
47;PASEO;47001;PASEO NIÑOS;47001028;BICICLETA P/NIÑO T-22;55;17;35;0;11;97;0;4
47;PASEO;47001;PASEO NIÑOS;47001033;ESCAVADORA BUGGY;77;35;1;0;;75;;3
47;PASEO;47001;PASEO NIÑOS;47001034;ESCAVADORA RECARGABLE;64;34;6;0;7;172;0;8
47;PASEO;47001;PASEO NIÑOS;47001036;CUATRIMOTO RECARGABLE;163;37;16;0;4;363;1;25
47;PASEO;47001;PASEO NIÑOS;47001038;CUATRIMOTO BUGGY;99;6;13;0;;139;0;5
47;PASEO;47001;PASEO NIÑOS;47001039;CARRO BUGGY RECARGABLE;;27;5;0;20;307;1;11
01;ROPA;01001;CABALLERO;01001003;SHORTS P/HOMBRE TELA 28-34;996;132;10;108;56;414;0;9
01;ROPA;01001;CABALLERO;01001005;CAMISETA P/HOMBRE T/POLO M/C;7572;654;523;578;148;8075;11;76
01;ROPA;01001;CABALLERO;01001014;JEANS P/HOM SKINNY 28-34;5304;720;3158;471;550;3193;5;9
01;ROPA;01001;CABALLERO;01001018;CAMISETA P/HOM S/M;2966;606;151;88;65;145;15;7
01;ROPA;01001;CABALLERO;01001029;PANTALON P/HOM 28-40;1590;324;80;78;42;789;53;13
01;ROPA;01001;CABALLERO;01001032;CAMISETA P/HOM C/R M/C;9810;846;622;227;12;9128;71;98
01;ROPA;01001;CABALLERO;01001036;CAMISETA P/HOM C/V M/C;2040;426;1420;113;239;192;10;2
01;ROPA;01001;CABALLERO;01001050;SHORTS P/HOM PLAYERO S-XL;3588;354;971;378;32;123;16;2
01;ROPA;01001;CABALLERO;01001065;CAMISETA P/HOM M/L ALGODON;882;150;312;59;66;69;5;2
01;ROPA;01001;CABALLERO;01001069;CAMISETA P/HOM C/CHINO;1320;150;891;30;126;839;5;9
01;ROPA;01001;CABALLERO;01001076;JEANS P/HOMBRE COLORES SLIM 28-34;918;162;41;60;114;423;1;6
01;ROPA;01001;CABALLERO;01001080;CALZONETA P/HOMBRE S-XL;2478;558;564;274;115;843;0;3
01;ROPA;01001;CABALLERO;01001083;SHORTS P/HOM JEANS 28-34;1306;270;983;30;133;89;5;4
01;ROPA;01001;CABALLERO;01001091;PANTALON P/HOM CARGO;1206;144;115;36;9;1375;19;13
01;ROPA;01001;CABALLERO;01001097;CAMISA P/HOM M/L LISA;1158;150;719;54;52;150;25;1
01;ROPA;01001;CABALLERO;01001098;CAMISA P/HOM M/L ESTAMPADA;1656;288;81;84;2;1459;58;16
01;ROPA;01001;CABALLERO;01001099;CAMISA P/HOM M/C LISA;1992;162;217;18;15;318;35;5
01;ROPA;01001;CABALLERO;01001100;CAMISA P/HOM M/C ESTAMPADA;3296;372;719;240;183;1073;40;14
01;ROPA;01001;CABALLERO;01001102;SHORTS P/HOM TELA 30-38;2034;336;144;131;142;3241;22;44
01;ROPA;01001;CABALLERO;01001106;JEANS P/HOMBRE CLASICO 28-34;588;138;224;36;121;36;0;1
01;ROPA;01001;CABALLERO;01001120;SHORTS P/HOMBRE CARGO TELA;2052;240;71;72;;1869;42;25
01;ROPA;01001;CABALLERO;01001121;SHORTS P/HOMBRE CARGO JEANS;936;132;46;54;55;435;9;11
01;ROPA;01001;CABALLERO;01001123;JEANS P/HOMBRE CARGO;1278;138;13;61;47;1002;10;13
01;ROPA;01001;CABALLERO;01001126;JEANS P/HOMBRE COLORES RECTO 28-34;660;132;2;72;110;183;0;2
01;ROPA;01001;CABALLERO;01001127;PANTALON P/HOMBRE TELA SEÑORIAL;528;132;172;0;4;18;15;1
01;ROPA;01001;CABALLERO;01001136;JEANS P/HOMBRE CARGO NEGRO;954;114;133;30;21;124;2;2
01;ROPA;01001;CABALLERO;01001138;JOGGER P/HOMBRE CARGO TELA;1500;222;104;72;153;1356;4;14
01;ROPA;01001;CABALLERO;01001139;JEANS P/HOM SLIM FIT 28-34;2496;420;228;30;176;4009;1;15
01;ROPA;01001;CABALLERO;01001141;JEANS P/HOM SLIM FIT 30-40;2484;318;68;12;233;930;2;8
01;ROPA;01001;CABALLERO;01001144;JEANS P/HOM SKINNY 30-40;2322;282;943;132;226;138;1;4
01;ROPA;01001;CABALLERO;01001145;JEANS P/HOM SKINNY NEGRO 28-34;2069;192;552;48;142;564;2;3
01;ROPA;01001;CABALLERO;01001146;JEANS P/HOM SLIM FIT NEGRO 28-34;1110;186;58;30;70;602;0;4
01;ROPA;01001;CABALLERO;01001148;JEANS P/HOM SLIM FIT NEGRO 30-40;492;132;6;24;110;186;0;3
01;ROPA;01001;CABALLERO;01001151;JEANS P/HOMBRE CLASICO 30-40;864;132;100;78;122;96;0;1
01;ROPA;01001;CABALLERO;01001153;CAMISA P/HOMBRE M/L BLANCA ;1194;150;262;174;19;2207;2;3
01;ROPA;01001;CABALLERO;01001154;SHORTS P/HOMBRE CARGO JEANS NEGRO;450;138;386;24;88;47;2;1
01;ROPA;01001;CABALLERO;01001156;CAMISETA P/HOMBRE OVERSIZE;7524;300;41;0;2;12032;155;149
01;ROPA;01001;CABALLERO;01001158;CONJUNTO P/HOMBRE CASUAL;1110;156;62;24;5;160;45;6
01;ROPA;01001;CABALLERO;01001166;JEANS P/HOMBRE CARGO RECTO;1104;156;234;92;33;48;12;1
01;ROPA;01001;CABALLERO;01001167;JEANS P/HOMBRE CARPINTERO;1374;252;30;61;40;1397;0;9
01;ROPA;01001;CABALLERO;01001169;PANTALON P/HOMBRE TELA FORMAL NEGRO;696;132;273;60;37;289;0;2
01;ROPA;01001;CABALLERO;01001174;CENTRO P/HOMBRE;168;;167;0;;18;;1
01;ROPA;01001;CABALLERO;01001175;CAMISETA P/HOM S/M OVERFIT ;2526;234;55;54;98;1221;6;14
01;ROPA;01001;CABALLERO;01001179;JEANS P/HOMBRE RELAXED FIT;1146;174;84;23;134;879;0;6
01;ROPA;01001;CABALLERO;01001183;JEANS P/HOMBRE BAGGY 28-34;954;0;451;24;;12;0;1
01;ROPA;01001;CABALLERO;01001187;JEANS P/HOMBRE RELAXED FIT NEGRO;564;0;365;12;;505;0;1
01;ROPA;01001;CABALLERO;01001188;JEANS P/HOMBRE CARPINTERO NEGRO;480;0;35;0;;126;0;2
01;ROPA;01001;CABALLERO;01001198;CAMISETA P/HOMBRE C/R M/C LOOSE FIT;1944;384;971;288;;48;;1
01;ROPA;01001;CABALLERO;01001202;CAMISETA P/HOMBRE T/POLO OVERSIZE M/C;1224;198;599;138;;106;;1
01;ROPA;01001;CABALLERO;01001203;CAMISETA P/HOMBRE C/R OLD MONEY M/C;876;;596;0;;144;;2
01;ROPA;01001;CABALLERO;01001205;JEANS P/HOMBRE RECTO 30-38;468;;259;0;;240;;1
01;ROPA;01001;CABALLERO;01001207;CONJUNTO P/HOMBRE OVERSIZE;654;;8;0;;714;;10
01;ROPA;01001;CABALLERO;01001231;SHORTS P/HOMBRE JEANS BAGGY 30-38;780;;13;0;;726;;15
01;ROPA;01001;CABALLERO;01001233;SHORTS P/HOMBRE JEANS BAGGY NEGRO 30-38;804;;48;0;;104;;1
01;ROPA;01001;CABALLERO;01001235;CAMISETA P/HOMBRE T/POLO M/C ZIPPER ;2250;384;1183;264;;323;;3
01;ROPA;01001;CABALLERO;01001236;CAMISETA P/HOMBRE T/POLO M/C C/V;2598;378;1183;390;103;762;0;8
01;ROPA;01001;CABALLERO;01001238;CAMISETA P/HOMBRE T/POLO M/C OLD MONEY ZIPPER;1470;246;1284;138;;72;;1
01;ROPA;01001;CABALLERO;01001239;CAMISETA P/HOMBRE T/POLO M/C OLD MONEY C/V;1230;198;921;132;;198;;2
01;ROPA;01001;CABALLERO;01001240;CAMISETA P/HOMBRE T/POLO M/C OLD MONEY BOTONES;1398;246;1064;168;;72;;1
01;ROPA;01001;CABALLERO;01001243;PANTALON P/HOMBRE TELA D/VESTIR SLIM 30-38;654;138;452;66;;48;;1
01;ROPA;01001;CABALLERO;01001245;PANTALON P/HOMBRE TELA D/VESTIR RECTO 30-38;540;;300;84;;96;;2
01;ROPA;01001;CABALLERO;01001246;JEANS P/HOMBRE COLORES SLIM 30-38;936;138;602;72;;90;;1
01;ROPA;01001;CABALLERO;01001249;JEANS P/HOMBRE STRAIGHT;606;;213;0;;30;0;2
01;ROPA;01001;CABALLERO;01001252;JEANS P/HOMBRE SLIM FIT 28-36;456;;26;0;;246;;1
01;ROPA;01001;CABALLERO;01001254;JEANS P/HOMBRE SLIM FIT NEGRO 28-36;612;;23;156;;95;;2
01;ROPA;01001;CABALLERO;01001270;JEANS P/HOMBRE STRAIGHT 28-36;792;;439;0;;204;;2
01;ROPA;01001;CABALLERO;01001274;JEANS P/HOMBRE BAGGY 30-38;1008;;134;138;;96;;3
01;ROPA;01001;CABALLERO;01001275;JEANS P/HOMBRE BAGGY NEGRO 30-38;;;0;0;;12;;1
01;ROPA;01002;DAMA;01002001;SHORTS P/DAMA JEANS;2280;246;134;30;;3898;262;21
01;ROPA;01002;DAMA;01002005;FALDA P/DAMA JEANS LARGA;798;162;3;66;14;3275;16;20
01;ROPA;01002;DAMA;01002010;PANTALON P/DAMA TELA COLORES;2910;270;325;6;;3590;305;35
01;ROPA;01002;DAMA;01002013;JEANS P/DAMA 3/4-15/16 SKINNY;13926;1254;853;337;331;9035;57;54
01;ROPA;01002;DAMA;01002019;JEANS P/DAMA 0-7/8 SKINNY;7908;990;1903;1015;189;3338;62;15
01;ROPA;01002;DAMA;01002026;SHORTS P/DAMA TELA CASUAL;1986;312;37;12;28;2359;133;15
01;ROPA;01002;DAMA;01002028;CHALECO P/DAMA JEANS;762;138;24;12;37;2461;19;11
01;ROPA;01002;DAMA;01002047;OVEROLL P/DAMA SHORTS TELA CASUAL;420;132;5;6;;230;35;6
01;ROPA;01002;DAMA;01002054;BLUSA P/DAMA M/L ALGODON;582;132;45;18;;144;18;2
01;ROPA;01002;DAMA;01002059;BLUSA P/DAMA M/C ALGODON;37154;2616;8;3;106;20901;243;247
01;ROPA;01002;DAMA;01002061;BLUSA P/DAMA S/M ALGODON;5196;396;41;0;13;4380;36;65
01;ROPA;01002;DAMA;01002062;BLUSA P/DAMA D/TIRANTES ALGODON;1002;138;428;66;31;66;11;2
01;ROPA;01002;DAMA;01002063;CAMISETA P/DAMA C/R;408;180;390;0;60;120;0;1
01;ROPA;01002;DAMA;01002069;FALDA P/DAMA TELA LARGA;2688;306;171;215;;719;84;9
01;ROPA;01002;DAMA;01002094;OVEROLL P/DAMA TELA LARGO CASUAL;768;138;122;6;16;115;19;2
01;ROPA;01002;DAMA;01002098;BLUSA P/DAMA LEOTARDO;1110;162;50;48;5;543;11;8
01;ROPA;01002;DAMA;01002099;BLUSA P/DAMA M/C LICRA;1200;282;594;84;163;150;6;2
01;ROPA;01002;DAMA;01002115;FALDA SHORTS P/DAMA JEANS;1242;138;18;66;;2879;80;14
01;ROPA;01002;DAMA;01002116;BUSO P/DAMA MODA;840;132;48;30;80;510;21;5
01;ROPA;01002;DAMA;01002117;CHAQUETA P/DAMA ;660;132;129;0;48;60;18;2
01;ROPA;01002;DAMA;01002127;JEANS P/DAMA BLANCO 0-7/8 SKINNY;474;138;413;0;64;23;25;1
01;ROPA;01002;DAMA;01002128;JEANS P/DAMA NEGRO 0-7/8 SKINNY;1572;282;287;209;79;1840;7;3
01;ROPA;01002;DAMA;01002129;TORERO P/DAMA JEANS;1458;204;116;138;2;2770;55;10
01;ROPA;01002;DAMA;01002132;JEANS P/DAMA NEGRO 3/4-15/16 SKINNY;2256;252;651;252;137;624;2;2
01;ROPA;01002;DAMA;01002133;JEANS P/DAMA BLANCO 3/4-15/16 SKINNY;828;144;485;42;112;128;6;1
01;ROPA;01002;DAMA;01002136;VESTIDO P/DAMA FORMAL M/C CORTO;1260;204;51;54;10;558;40;11
01;ROPA;01002;DAMA;01002137;JEANS P/DAMA CARGO  3-13;930;150;800;30;100;20;6;1
01;ROPA;01002;DAMA;01002149;FALDA P/DAMA JEANS NEGRA;774;132;8;30;;1184;71;8
01;ROPA;01002;DAMA;01002151;JOGGER P/DAMA TELA;654;138;361;90;106;312;0;1
01;ROPA;01002;DAMA;01002153;VESTIDO P/DAMA CASUAL CORTO M/C;1446;252;50;240;2;144;44;4
01;ROPA;01002;DAMA;01002156;JEANS P/DAMA CAMPANA 3-13;3504;252;149;94;4;2932;9;32
01;ROPA;01002;DAMA;01002157;SHORTS P/DAMA JEANS NEGRO;774;144;73;12;18;445;48;2
01;ROPA;01002;DAMA;01002158;SHORTS P/DAMA JEANS BLANCO;318;132;303;0;96;19;9;1
01;ROPA;01002;DAMA;01002159;JEANS P/DAMA GRIS 0-7/8;726;138;148;23;18;115;0;1
01;ROPA;01002;DAMA;01002162;FALDA SHORTS P/DAMA TELA;834;138;47;0;;623;64;7
01;ROPA;01002;DAMA;01002165;JEANS P/DAMA WIDE LEG 0-7/8;2286;366;35;18;9;6037;136;29
01;ROPA;01002;DAMA;01002166;SHORTS P/DAMA TELA D/VESTIR;1830;228;235;18;;2398;438;19
01;ROPA;01002;DAMA;01002172;CAMISETA P/DAMA T/POLO;3822;240;231;60;186;811;9;14
01;ROPA;01002;DAMA;01002174;JEANS P/DAMA MODA NEGRO STRAIGHT 0-7/8;480;174;137;54;123;43;3;1
01;ROPA;01002;DAMA;01002179;CONJUNTO P/DAMA D/VESTIR PANTALON;1950;216;53;112;26;1182;29;19
01;ROPA;01002;DAMA;01002180;PALAZO P/DAMA;516;138;410;0;97;73;1;1
01;ROPA;01002;DAMA;01002181;FALDA P/DAMA TELA CORTA;1752;372;9;43;;2359;352;14
01;ROPA;01002;DAMA;01002183;VESTIDO P/DAMA FORMAL M/C LARGO;1416;228;31;156;136;132;6;3
01;ROPA;01002;DAMA;01002184;VESTIDO P/DAMA CASUAL LARGO M/C;1746;348;827;246;238;59;6;2
01;ROPA;01002;DAMA;01002185;CONJUNTO P/DAMA D/VESTIR SHORTS TELA;1434;336;1;67;3;583;63;15
01;ROPA;01002;DAMA;01002186;CONJUNTO P/DAMA D/VESTIR FALDA TELA;1320;318;15;18;2;471;92;9
01;ROPA;01002;DAMA;01002188;JEANS P/DAMA CAMPANA NEGRO 0-7/8;606;132;132;66;83;822;0;3
01;ROPA;01002;DAMA;01002193;BLUSA P/DAMA M/L D/VESTIR;1392;162;18;54;7;317;46;6
01;ROPA;01002;DAMA;01002194;BLUSA P/DAMA M/C D/VESTIR;12816;954;407;95;101;6612;278;101
01;ROPA;01002;DAMA;01002195;BLUSA P/DAMA M-3/4 D/VESTIR;1002;144;411;72;19;298;25;1
01;ROPA;01002;DAMA;01002196;BLUSA P/DAMA S/M D/VESTIR;2406;360;20;0;;8124;174;95
01;ROPA;01002;DAMA;01002197;BLUSA P/DAMA D/T D/VESTIR;792;180;14;12;16;412;40;5
01;ROPA;01002;DAMA;01002198;FALDA P/DAMA JEANS MINI;1026;138;0;36;;1457;28;8
01;ROPA;01002;DAMA;01002200;OVEROLL P/DAMA SHORTS TELA D/VESTIR;882;144;0;6;;901;129;8
01;ROPA;01002;DAMA;01002201;VESTIDO P/DAMA T/POLO CASUAL;750;138;13;66;85;132;3;3
01;ROPA;01002;DAMA;01002204;JEANS P/DAMA C/FAJA 3/4-15/16 SKINNY;1446;252;12;24;119;1387;1;11
01;ROPA;01002;DAMA;01002205;JEANS P/DAMA C/FAJA 0-7/8 SKINNY;1656;180;129;85;27;1134;0;6
01;ROPA;01002;DAMA;01002209;FALDA P/DAMA TELA C/FAJA;588;132;453;24;56;192;11;2
01;ROPA;01002;DAMA;01002214;CROP TOP P/DAMA M/C;2604;720;751;30;142;3053;61;12
01;ROPA;01002;DAMA;01002216;FALDA P/DAMA JEANS NEGRA C/FAJA;480;138;1;36;27;337;5;4
01;ROPA;01002;DAMA;01002227;FALDA P/DAMA JEANS CARGO;1008;144;16;105;;2673;63;12
01;ROPA;01002;DAMA;01002230;FALDA P/DAMA JEANS CARGO NEGRA;750;138;24;29;;763;11;4
01;ROPA;01002;DAMA;01002233;VESTIDO P/DAMA FORMAL CORTO S/M;756;138;8;9;;180;49;5
01;ROPA;01002;DAMA;01002236;VESTIDO P/DAMA CASUAL CORTO D/T;768;228;447;72;21;71;24;2
01;ROPA;01002;DAMA;01002237;VESTIDO P/DAMA CASUAL CORTO S/M;1224;204;1;12;;630;97;12
01;ROPA;01002;DAMA;01002240;VESTIDO P/DAMA FORMAL LARGO D/T;528;132;84;12;45;156;30;3
01;ROPA;01002;DAMA;01002241;VESTIDO P/DAMA FORMAL LARGO S/M;768;132;1;18;4;444;15;9
01;ROPA;01002;DAMA;01002244;VESTIDO P/DAMA CASUAL LARGO D/T;1020;150;247;168;95;83;5;2
01;ROPA;01002;DAMA;01002245;VESTIDO P/DAMA CASUAL LARGO S/M;810;138;86;18;66;42;14;2
01;ROPA;01002;DAMA;01002248;BLUSA P/DAMA BOTONES M/C ;2094;156;13;0;;2698;24;36
01;ROPA;01002;DAMA;01002249;BLUSA P/DAMA BOTONES M/L;714;144;15;48;;419;30;6
01;ROPA;01002;DAMA;01002250;BLUSA P/DAMA BOTONES M-3/4;492;132;282;0;83;54;8;1
01;ROPA;01002;DAMA;01002251;BLUSA P/DAMA BOTONES S/M;612;132;5;0;83;1627;1;22
01;ROPA;01002;DAMA;01002252;CAMISETA P/DAMA OVERSIZE;4146;294;161;6;;2813;45;52
01;ROPA;01002;DAMA;01002254;CROP TOP P/DAMA S/M;3462;516;603;180;54;769;58;8
01;ROPA;01002;DAMA;01002258;OVEROLL P/DAMA TELA LARGO FORMAL;498;132;112;12;8;77;82;2
01;ROPA;01002;DAMA;01002259;CONJUNTO P/DAMA CASUAL SHORTS TELA;1512;312;15;54;7;1789;77;21
01;ROPA;01002;DAMA;01002261;JEANS P/DAMA CARGO RECTO   3-13;4908;942;76;114;4;4285;31;31
01;ROPA;01002;DAMA;01002265;FALDA P/DAMA CARGO TELA;750;360;122;0;4;93;224;1
01;ROPA;01002;DAMA;01002266;CHALECO P/DAMA TELA;810;192;0;24;61;2253;40;22
01;ROPA;01002;DAMA;01002269;CAMISETA P/DAMA C/R M/L;366;210;340;0;;156;;2
01;ROPA;01002;DAMA;01002274;SHORTS P/DAMA JEANS CARGO ;1176;174;62;24;3;1774;45;8
01;ROPA;01002;DAMA;01002281;PANTALON P/DAMA CARGO RECTO COLORES;426;132;8;18;59;228;100;4
01;ROPA;01002;DAMA;01002282;SHORTS P/DAMA CARGO TELA;624;162;109;6;6;67;106;2
01;ROPA;01002;DAMA;01002284;BLUSA P/DAMA ACRILICA S/M;1710;144;38;24;12;462;4;7
01;ROPA;01002;DAMA;01002285;BLUSA P/DAMA ACRILICA M/C;1073;138;9;0;27;354;0;7
01;ROPA;01002;DAMA;01002287;JEANS P/DAMA CARGO RECTO NEGRO 0-7/8;984;168;76;168;1;500;41;4
01;ROPA;01002;DAMA;01002289;JEANS P/DAMA MODA SKINNY 0-7/8;642;180;206;42;11;117;41;1
01;ROPA;01002;DAMA;01002301;JEANS P/DAMA CARGO RECTO BLANCO 0-7/8;324;132;292;0;70;14;6;1
01;ROPA;01002;DAMA;01002303;JEANS P/DAMA CARGO NEGRO;504;138;153;36;40;102;25;1
01;ROPA;01002;DAMA;01002305;FALDA P/DAMA JEANS LARGA CARGO;618;132;184;112;44;21;0;1
01;ROPA;01002;DAMA;01002309;JEANS P/DAMA CAMPANA 0-9;2226;150;95;66;1;1129;15;11
01;ROPA;01002;DAMA;01002310;FALDA P/DAMA JEANS CORTA;720;330;26;31;;2005;254;7
01;ROPA;01002;DAMA;01002311;CONJUNTO P/DAMA CASUAL PANTALON;948;180;35;78;91;1030;4;20
01;ROPA;01002;DAMA;01002312;FALDA P/DAMA TELA MINI ;534;138;124;0;;50;78;1
